Previous File Location :	2484590
No of Bytes Stored in Previous File :	498
Model Name :	MIDAS CTD+6000
File Name :	UNKNOWN
Site Information :	ESTAÁ„O 0626
Serial No, :	70145
No, of Modules Connected :	9
Fitted Address List :	16;17;21;47;49;52;53;54;55;
Parameters for each module :	1;1;2;1;1;1;1;1;1;
User Calibrations :
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;5,000000e-03;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,765398e+00;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,000000e+00;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,000000e+00;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,000000e+00;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,000000e+00;0,000000e+00
15;-1,744820e-37;0,000000e+00;0,000000e+00;0,000000e+00;-1,948410e-02;6,025965e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;6,250000e+00;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,000000e+00;0,000000e+00
15;0,000000e+00;0,000000e+00;0,000000e+00;0,000000e+00;1,000000e-03;0,000000e+00
Secondary Cal Used :	1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;
Gain :	8;0;0;500;0;0;10000;1000;0;1;0;0;500;0;0;60;0;0;8;0;0;30;0;0;8;0;0;
Offset :	-20000;0;0;-25000;0;0;0;-20000;0;0;0;0;-20000;0;0;0;0;0;-20000;0;0;0;0;0;-20000;0;0;
Gain Control Settings :	100;0;10;1;0;0;255;0;100;
SD Selected Flag :	1
Average Mode :	FIXED
Moving Average Length :	1
Sample Mode :	TRIP
Sample Interval :	60
Sample Rate :	8
Sample Period :	1
Tare Setting :	10,248
Tare Time Stamp :	28/07/2019 15:08:06
Density :	1025,973
Gravity :	9,807
Time Stamp :	29/07/2019 21:51:55
External PSU Voltage :	9
Date / Time	TURBIDITY;FTU	DISSOLVED OXYGEN;SAT%	PRESSURE;DBAR	TEMPERATURE;C	ALTITUDE;M	CONDUCTIVITY;MS/CM	PH;PH	PAR;GQ/M2	REDOX;MV	FLUOROMETER (C);UG/L	Calc, SALINITY; PSU	Calc, DENSITY ANOMALY; KG/M3 [EOS-80]	Calc, SOS; M/SEC	
30/07/2019 05:43:49	0,204	80,110	0,008	20,748	0,000	0,000	4,257	-259,375	826,300	-0,041	0,011	998,056	1484,644	
30/07/2019 05:43:50	0,214	80,121	-0,009	20,745	0,000	0,000	4,255	-259,375	825,667	-0,041	0,011	998,057	1484,635	
30/07/2019 05:43:52	0,216	80,117	0,023	20,737	0,000	-0,002	4,247	-259,375	826,200	-0,041	0,011	998,059	1484,611	
30/07/2019 05:43:53	0,216	80,114	-0,004	20,735	0,000	-0,002	4,250	-259,375	826,467	-0,041	0,011	998,059	1484,605	
30/07/2019 05:43:53	0,221	80,114	0,009	20,736	0,000	0,000	4,256	-259,375	826,600	-0,041	0,011	998,059	1484,608	
30/07/2019 05:43:54	0,219	80,117	-0,006	20,741	0,000	-0,002	4,273	-259,375	826,633	-0,041	0,011	998,058	1484,623	
30/07/2019 05:43:54	0,231	80,117	0,013	20,744	0,000	-0,002	4,287	-259,375	826,900	-0,041	0,011	998,057	1484,632	
30/07/2019 05:43:55	0,213	80,117	-0,011	20,742	0,000	0,000	4,286	-259,375	827,267	-0,041	0,011	998,057	1484,626	
30/07/2019 05:43:55	0,210	80,114	0,003	20,740	0,000	-0,002	4,288	-259,375	827,600	-0,041	0,011	998,058	1484,620	
30/07/2019 05:43:55	0,211	80,110	-0,028	20,738	0,000	0,000	4,292	-259,375	827,633	-0,041	0,011	998,058	1484,613	
30/07/2019 05:43:56	0,226	80,100	0,007	20,732	0,000	0,000	4,291	-259,375	826,800	-0,041	0,011	998,060	1484,596	
30/07/2019 05:43:57	0,227	80,093	-0,030	20,734	0,000	0,000	4,290	-259,375	826,300	-0,041	0,011	998,059	1484,601	
30/07/2019 05:43:57	0,204	80,089	0,004	20,727	0,000	0,000	4,292	-259,375	825,933	-0,041	0,011	998,061	1484,581	
30/07/2019 05:43:58	0,208	80,093	-0,038	20,725	0,000	0,000	4,297	-259,375	825,467	-0,041	0,011	998,061	1484,574	
30/07/2019 05:43:58	0,211	80,093	0,018	20,727	0,000	0,000	4,296	-259,375	825,400	-0,041	0,011	998,061	1484,581	
30/07/2019 05:43:59	0,218	80,096	-0,006	20,730	0,000	0,000	4,296	-258,594	825,367	-0,041	0,011	998,060	1484,590	
30/07/2019 05:43:59	0,223	80,096	0,004	20,738	0,000	0,000	4,301	-259,375	825,033	-0,041	0,011	998,058	1484,614	
30/07/2019 05:44:00	0,221	80,100	-0,013	20,742	0,000	0,000	4,311	-259,375	824,500	-0,041	0,011	998,057	1484,626	
30/07/2019 05:44:01	0,211	80,096	0,006	20,746	0,000	0,000	4,346	-259,375	824,200	-0,041	0,011	998,057	1484,638	
30/07/2019 05:44:01	0,213	80,093	-0,018	20,754	0,000	-0,002	4,359	-259,375	824,233	-0,041	0,011	998,055	1484,662	
30/07/2019 05:44:02	0,206	80,093	0,006	20,752	0,000	0,000	4,367	-259,375	824,267	-0,041	0,011	998,055	1484,656	
30/07/2019 05:44:03	0,203	80,096	-0,001	20,751	0,000	-0,002	4,374	-259,375	824,400	-0,041	0,011	998,056	1484,653	
30/07/2019 05:44:04	0,216	80,107	0,004	20,735	0,000	-0,002	4,419	-259,375	824,400	-0,041	0,011	998,059	1484,605	
30/07/2019 05:44:05	0,218	80,107	-0,020	20,733	0,000	-0,002	4,420	-259,375	824,267	-0,041	0,011	998,059	1484,599	
30/07/2019 05:44:05	0,219	80,107	0,010	20,731	0,000	-0,002	4,421	-258,594	824,333	-0,041	0,011	998,060	1484,593	
30/07/2019 05:44:05	0,223	80,100	-0,015	20,729	0,000	0,000	4,423	-259,375	824,133	-0,041	0,011	998,060	1484,587	
30/07/2019 05:44:06	0,223	80,100	0,023	20,723	0,000	0,000	4,427	-259,375	824,167	-0,041	0,011	998,062	1484,569	
30/07/2019 05:44:06	0,213	80,100	-0,007	20,720	0,000	-0,002	4,438	-258,594	823,800	-0,041	0,011	998,062	1484,560	
30/07/2019 05:44:07	0,219	80,100	0,004	20,723	0,000	0,000	4,455	-259,375	823,933	-0,041	0,011	998,062	1484,569	
30/07/2019 05:44:07	0,213	80,103	-0,010	20,720	0,000	0,000	4,455	-259,375	824,233	-0,041	0,011	998,062	1484,560	
30/07/2019 05:44:08	0,215	80,121	0,002	20,736	0,000	-0,002	4,446	-259,375	824,667	-0,041	0,011	998,059	1484,608	
30/07/2019 05:44:08	0,214	80,121	-0,003	20,742	0,000	0,000	4,440	-258,594	824,667	-0,041	0,011	998,057	1484,626	
30/07/2019 05:44:09	0,205	80,121	0,002	20,741	0,000	-0,002	4,433	-259,375	824,733	-0,041	0,011	998,058	1484,623	
30/07/2019 05:44:09	0,222	80,121	-0,005	20,741	0,000	0,000	4,433	-259,375	824,733	-0,041	0,011	998,058	1484,623	
30/07/2019 05:44:10	0,211	80,103	0,004	20,737	0,000	0,000	4,429	-259,375	824,800	-0,041	0,011	998,059	1484,611	
30/07/2019 05:44:10	0,211	80,100	-0,005	20,732	0,000	-0,002	4,425	-259,375	824,600	-0,041	0,011	998,060	1484,596	
30/07/2019 05:44:11	0,210	80,100	0,002	20,731	0,000	-0,002	4,418	-259,375	824,733	-0,041	0,011	998,060	1484,593	
30/07/2019 05:44:11	0,217	80,103	-0,013	20,729	0,000	0,000	4,414	-259,375	824,567	-0,041	0,011	998,060	1484,587	
30/07/2019 05:44:11	0,223	80,100	0,020	20,732	0,000	-0,002	4,407	-259,375	824,467	-0,041	0,011	998,060	1484,596	
30/07/2019 05:44:12	0,224	80,103	-0,031	20,725	0,000	-0,002	4,400	-259,375	824,367	-0,041	0,011	998,061	1484,574	
30/07/2019 05:44:12	0,213	80,103	0,003	20,728	0,000	0,000	4,397	-258,594	824,400	-0,041	0,011	998,060	1484,584	
30/07/2019 05:44:13	0,222	80,100	-0,017	20,729	0,000	0,000	4,404	-259,375	824,400	-0,041	0,011	998,060	1484,587	
30/07/2019 05:44:13	0,226	80,100	0,005	20,729	0,000	0,000	4,404	-259,375	824,233	-0,041	0,011	998,060	1484,587	
30/07/2019 05:44:13	0,218	80,100	-0,030	20,734	0,000	0,000	4,407	-259,375	824,167	-0,041	0,011	998,059	1484,601	
30/07/2019 05:44:14	0,220	80,100	0,008	20,734	0,000	-0,002	4,412	-259,375	824,200	-0,041	0,011	998,059	1484,602	
30/07/2019 05:44:14	0,223	80,100	-0,029	20,732	0,000	0,000	4,414	-259,375	824,100	-0,041	0,011	998,059	1484,595	
30/07/2019 05:44:15	0,209	80,110	0,002	20,737	0,000	-0,002	4,412	-259,375	823,867	-0,041	0,011	998,059	1484,611	
30/07/2019 05:44:15	0,208	80,117	-0,012	20,735	0,000	0,000	4,414	-259,375	823,700	-0,041	0,011	998,059	1484,605	
30/07/2019 05:44:15	0,213	80,121	0,001	20,741	0,000	0,002	4,420	-258,594	823,633	-0,041	0,010	998,057	1484,623	
30/07/2019 05:44:16	0,219	80,121	-0,021	20,741	0,000	-0,002	4,421	-259,375	823,867	-0,041	0,011	998,058	1484,623	
30/07/2019 05:44:17	0,218	80,103	0,003	20,742	0,000	0,000	4,429	-259,375	824,900	-0,041	0,011	998,057	1484,626	
30/07/2019 05:44:17	0,210	80,100	-0,013	20,740	0,000	0,000	4,423	-259,375	825,033	-0,041	0,011	998,058	1484,620	
30/07/2019 05:44:19	0,227	80,089	0,008	20,738	0,000	0,000	4,401	-259,375	825,800	-0,041	0,011	998,058	1484,614	
30/07/2019 05:44:20	0,201	80,089	-0,011	20,745	0,000	-0,002	4,391	-259,375	826,567	-0,041	0,011	998,057	1484,635	
30/07/2019 05:44:20	0,211	80,089	0,001	20,747	0,000	-0,002	4,378	-259,375	827,133	-0,041	0,011	998,056	1484,641	
30/07/2019 05:44:21	0,213	80,086	-0,012	20,746	0,000	-0,004	4,387	-259,375	827,167	-0,041	0,011	998,057	1484,638	
30/07/2019 05:44:22	0,207	80,086	0,013	20,748	0,000	0,000	4,397	-259,375	826,967	-0,041	0,011	998,056	1484,644	
30/07/2019 05:44:22	0,209	80,086	-0,008	20,750	0,000	0,000	4,392	-259,375	827,000	-0,041	0,011	998,056	1484,650	
30/07/2019 05:44:22	0,210	80,089	0,029	20,750	0,000	0,000	4,389	-258,594	827,033	-0,041	0,011	998,056	1484,651	
30/07/2019 05:44:23	0,213	80,089	-0,017	20,749	0,000	-0,002	4,386	-259,375	827,000	-0,041	0,011	998,056	1484,647	
30/07/2019 05:44:24	0,217	80,093	0,000	20,749	0,000	0,002	4,392	-259,375	827,167	-0,041	0,010	998,056	1484,647	
30/07/2019 05:44:24	0,211	80,096	-0,006	20,751	0,000	0,000	4,389	-258,594	827,167	-0,041	0,011	998,056	1484,653	
30/07/2019 05:44:26	0,219	80,086	0,002	20,762	0,000	0,002	4,364	-259,375	827,600	-0,041	0,010	998,053	1484,686	
30/07/2019 05:44:26	0,224	80,082	-0,014	20,760	0,000	-0,002	4,360	-259,375	827,567	-0,041	0,011	998,054	1484,680	
30/07/2019 05:44:26	0,217	80,075	0,005	20,761	0,000	0,002	4,356	-258,594	827,500	-0,041	0,010	998,053	1484,683	
30/07/2019 05:44:27	0,211	80,075	-0,033	20,763	0,000	-0,002	4,346	-258,594	827,400	-0,041	0,011	998,053	1484,689	
30/07/2019 05:44:27	0,220	80,075	0,004	20,765	0,000	0,000	4,338	-259,375	827,400	-0,041	0,011	998,053	1484,695	
30/07/2019 05:44:28	0,204	80,078	-0,014	20,762	0,000	0,002	4,337	-259,375	827,400	-0,041	0,010	998,053	1484,686	
30/07/2019 05:44:28	0,209	80,082	0,009	20,771	0,000	-0,002	4,334	-259,375	827,200	-0,041	0,011	998,051	1484,713	
30/07/2019 05:44:28	0,200	80,086	-0,027	20,777	0,000	-0,004	4,331	-259,375	827,133	-0,041	0,011	998,050	1484,731	
30/07/2019 05:44:29	0,215	80,093	0,002	20,780	0,000	-0,002	4,324	-258,594	827,233	-0,041	0,011	998,049	1484,740	
30/07/2019 05:44:29	0,226	80,089	-0,023	20,777	0,000	0,002	4,317	-259,375	827,433	-0,041	0,010	998,050	1484,731	
30/07/2019 05:44:30	0,203	80,082	0,005	20,790	0,000	-0,002	4,304	-259,375	827,300	-0,041	0,011	998,047	1484,770	
30/07/2019 05:44:30	0,208	80,078	-0,009	20,789	0,000	0,000	4,298	-259,375	826,867	-0,041	0,011	998,047	1484,767	
30/07/2019 05:44:31	0,213	80,071	0,017	20,786	0,000	0,000	4,297	-259,375	826,800	-0,041	0,011	998,048	1484,759	
30/07/2019 05:44:31	0,208	80,071	-0,004	20,790	0,000	0,000	4,298	-259,375	826,900	-0,041	0,011	998,047	1484,770	
30/07/2019 05:44:32	0,206	80,071	0,001	20,787	0,000	0,000	4,299	-258,594	826,867	-0,041	0,011	998,048	1484,761	
30/07/2019 05:44:32	0,217	80,071	-0,001	20,789	0,000	-0,002	4,298	-259,375	826,967	-0,041	0,011	998,047	1484,767	
30/07/2019 05:44:34	0,219	80,064	0,009	20,800	0,000	0,000	4,301	-259,375	826,933	-0,041	0,011	998,045	1484,801	
30/07/2019 05:44:34	0,213	80,061	-0,029	20,798	0,000	0,000	4,306	-259,375	827,100	-0,041	0,011	998,045	1484,794	
30/07/2019 05:44:35	0,226	80,057	0,014	20,798	0,000	0,000	4,318	-259,375	827,067	-0,041	0,011	998,046	1484,795	
30/07/2019 05:44:35	0,219	80,057	-0,002	20,794	0,000	0,000	4,326	-258,594	826,967	-0,041	0,011	998,046	1484,782	
30/07/2019 05:44:36	0,221	80,054	0,001	20,798	0,000	-0,002	4,330	-259,375	827,100	-0,041	0,011	998,045	1484,794	
30/07/2019 05:44:36	0,218	80,050	-0,002	20,801	0,000	0,002	4,332	-258,594	827,200	-0,041	0,010	998,045	1484,803	
30/07/2019 05:44:36	0,214	80,054	0,013	20,804	0,000	0,000	4,332	-259,375	827,400	-0,041	0,011	998,044	1484,813	
30/07/2019 05:44:37	0,213	80,050	-0,003	20,808	0,000	0,000	4,332	-259,375	827,533	-0,041	0,011	998,043	1484,824	
30/07/2019 05:44:37	0,208	80,050	0,018	20,809	0,000	-0,002	4,329	-259,375	827,667	-0,041	0,011	998,043	1484,828	
30/07/2019 05:44:37	0,210	80,050	-0,020	20,812	0,000	0,000	4,328	-259,375	827,933	-0,041	0,011	998,042	1484,836	
30/07/2019 05:44:38	0,219	80,050	0,003	20,814	0,000	-0,002	4,324	-258,594	828,333	-0,041	0,011	998,042	1484,842	
30/07/2019 05:44:38	0,223	80,054	-0,002	20,816	0,000	0,000	4,321	-258,594	828,533	-0,041	0,011	998,042	1484,848	
30/07/2019 05:44:38	0,223	80,054	0,006	20,818	0,000	0,000	4,328	-258,594	828,667	-0,041	0,011	998,041	1484,855	
30/07/2019 05:44:39	0,205	80,054	-0,019	20,820	0,000	0,000	4,330	-258,594	828,733	-0,041	0,011	998,041	1484,860	
30/07/2019 05:44:39	0,214	80,057	0,001	20,823	0,000	0,000	4,309	-259,375	829,100	-0,041	0,011	998,040	1484,869	
30/07/2019 05:44:40	0,210	80,061	-0,011	20,827	0,000	0,000	4,301	-259,375	829,367	-0,041	0,011	998,039	1484,881	
30/07/2019 05:44:40	0,203	80,064	0,003	20,823	0,000	-0,002	4,299	-259,375	829,700	-0,041	0,011	998,040	1484,870	
30/07/2019 05:44:41	0,200	80,061	-0,004	20,820	0,000	0,000	4,297	-259,375	829,400	-0,041	0,011	998,041	1484,860	
30/07/2019 05:44:42	0,211	80,064	0,003	20,820	0,000	0,000	4,298	-259,375	829,533	-0,041	0,011	998,041	1484,861	
30/07/2019 05:44:42	0,213	80,064	-0,011	20,825	0,000	0,000	4,291	-259,375	829,600	-0,041	0,011	998,040	1484,875	
30/07/2019 05:44:43	0,229	80,064	0,008	20,832	0,000	-0,002	4,288	-259,375	829,867	-0,041	0,011	998,038	1484,897	
30/07/2019 05:44:44	0,218	80,064	-0,008	20,835	0,000	0,000	4,284	-259,375	829,733	-0,041	0,011	998,037	1484,905	
30/07/2019 05:44:44	0,216	80,064	0,009	20,836	0,000	0,000	4,287	-259,375	829,233	-0,041	0,011	998,037	1484,909	
30/07/2019 05:44:44	0,221	80,064	-0,009	20,835	0,000	0,002	4,287	-259,375	829,067	-0,041	0,010	998,037	1484,905	
30/07/2019 05:44:45	0,212	80,064	0,004	20,833	0,000	0,000	4,282	-259,375	829,000	-0,041	0,011	998,038	1484,900	
30/07/2019 05:44:45	0,201	80,064	-0,015	20,837	0,000	0,000	4,280	-259,375	829,033	-0,041	0,011	998,037	1484,911	
30/07/2019 05:44:46	0,209	80,061	0,005	20,840	0,000	0,000	4,278	-259,375	828,667	-0,041	0,011	998,036	1484,921	
30/07/2019 05:44:46	0,213	80,050	-0,011	20,839	0,000	-0,002	4,275	-259,375	828,600	-0,041	0,011	998,037	1484,917	
30/07/2019 05:44:47	0,212	80,047	0,001	20,846	0,000	0,000	4,280	-259,375	828,533	-0,041	0,011	998,035	1484,939	
30/07/2019 05:44:48	0,219	80,047	-0,008	20,852	0,000	0,000	4,284	-259,375	828,500	-0,041	0,011	998,034	1484,956	
30/07/2019 05:44:49	0,209	80,043	0,027	20,856	0,000	-0,002	4,274	-259,375	828,000	-0,041	0,011	998,033	1484,969	
30/07/2019 05:44:49	0,207	80,043	-0,018	20,857	0,000	0,000	4,265	-259,375	827,867	-0,041	0,011	998,033	1484,971	
30/07/2019 05:44:50	0,221	80,043	0,003	20,862	0,000	0,000	4,257	-259,375	827,733	-0,041	0,011	998,032	1484,987	
30/07/2019 05:44:50	0,219	80,040	-0,001	20,866	0,000	-0,002	4,248	-259,375	827,400	-0,041	0,011	998,031	1484,999	
30/07/2019 05:44:51	0,219	80,040	0,009	20,861	0,000	-0,002	4,243	-259,375	827,067	-0,041	0,011	998,032	1484,984	
30/07/2019 05:44:51	0,214	80,040	-0,018	20,859	0,000	0,000	4,242	-259,375	827,133	-0,041	0,011	998,032	1484,977	
30/07/2019 05:44:51	0,207	80,043	0,001	20,856	0,000	-0,002	4,241	-258,594	827,200	-0,041	0,011	998,033	1484,969	
30/07/2019 05:44:52	0,206	80,043	-0,021	20,857	0,000	0,000	4,237	-258,594	827,233	-0,041	0,011	998,033	1484,971	
30/07/2019 05:44:52	0,218	80,040	0,014	20,849	0,000	-0,002	4,214	-259,375	826,700	-0,041	0,011	998,035	1484,948	
30/07/2019 05:44:53	0,219	80,040	-0,014	20,852	0,000	0,000	4,212	-259,375	826,567	-0,041	0,011	998,034	1484,956	
30/07/2019 05:44:53	0,220	80,047	0,012	20,847	0,000	0,000	4,208	-259,375	826,500	-0,041	0,011	998,035	1484,942	
30/07/2019 05:44:54	0,217	80,047	-0,013	20,850	0,000	0,000	4,206	-259,375	826,467	-0,041	0,011	998,034	1484,950	
30/07/2019 05:44:54	0,209	80,054	0,018	20,845	0,000	0,000	4,202	-258,594	826,467	-0,041	0,011	998,035	1484,936	
30/07/2019 05:44:55	0,213	80,061	-0,012	20,842	0,000	0,000	4,193	-259,375	825,800	-0,041	0,011	998,036	1484,926	
30/07/2019 05:44:57	0,224	80,068	0,005	20,842	0,000	-0,002	4,160	-259,375	825,033	-0,041	0,011	998,036	1484,927	
30/07/2019 05:44:58	0,217	80,068	-0,005	20,845	0,000	-0,002	4,156	-259,375	825,200	-0,041	0,011	998,035	1484,935	
30/07/2019 05:44:58	0,206	80,068	0,008	20,837	0,000	0,000	4,145	-259,375	825,367	-0,041	0,011	998,037	1484,912	
30/07/2019 05:44:59	0,206	80,075	-0,004	20,836	0,000	0,000	4,146	-259,375	825,267	-0,041	0,011	998,037	1484,908	
30/07/2019 05:44:59	0,209	80,075	0,003	20,834	0,000	0,000	4,139	-259,375	825,533	-0,041	0,011	998,038	1484,903	
30/07/2019 05:45:00	0,206	80,078	-0,021	20,835	0,000	0,000	4,136	-259,375	825,667	-0,041	0,011	998,037	1484,905	
30/07/2019 05:45:00	0,204	80,075	0,005	20,844	0,000	0,000	4,137	-259,375	825,700	-0,041	0,011	998,036	1484,933	
30/07/2019 05:45:00	0,218	80,075	-0,001	20,842	0,000	0,000	4,143	-258,594	825,733	-0,041	0,011	998,036	1484,926	
30/07/2019 05:45:01	0,207	80,078	0,006	20,841	0,000	-0,004	4,154	-259,375	825,667	-0,041	0,011	998,036	1484,924	
30/07/2019 05:45:02	0,204	80,071	0,000	20,835	0,000	0,000	4,151	-259,375	825,333	-0,041	0,011	998,038	1484,906	
30/07/2019 05:45:02	0,218	80,068	0,007	20,833	0,000	0,000	4,147	-259,375	825,433	-0,041	0,011	998,038	1484,900	
30/07/2019 05:45:02	0,211	80,068	-0,026	20,826	0,000	0,000	4,139	-259,375	825,667	-0,041	0,011	998,039	1484,878	
30/07/2019 05:45:03	0,211	80,068	0,011	20,827	0,000	-0,002	4,141	-259,375	826,000	-0,041	0,011	998,039	1484,882	
30/07/2019 05:45:03	0,220	80,068	-0,009	20,829	0,000	0,000	4,143	-259,375	826,333	-0,041	0,011	998,039	1484,887	
30/07/2019 05:45:04	0,221	80,064	0,008	20,825	0,000	0,000	4,146	-259,375	826,633	-0,041	0,011	998,040	1484,876	
30/07/2019 05:45:04	0,213	80,064	-0,020	20,823	0,000	0,000	4,143	-259,375	827,233	-0,041	0,011	998,040	1484,869	
30/07/2019 05:45:04	0,224	80,068	0,021	20,820	0,000	-0,002	4,139	-258,594	827,200	-0,041	0,011	998,041	1484,861	
30/07/2019 05:45:05	0,228	80,075	-0,002	20,816	0,000	0,000	4,122	-259,375	828,167	-0,041	0,011	998,042	1484,848	
30/07/2019 05:45:06	0,224	80,078	0,005	20,818	0,000	0,000	4,116	-259,375	828,333	-0,041	0,011	998,041	1484,855	
30/07/2019 05:45:06	0,213	80,078	-0,004	20,819	0,000	0,004	4,112	-259,375	828,567	-0,041	0,011	998,041	1484,858	
30/07/2019 05:45:06	0,207	80,071	0,010	20,822	0,000	0,000	4,108	-259,375	828,733	-0,041	0,011	998,040	1484,867	
30/07/2019 05:45:07	0,216	80,068	-0,006	20,822	0,000	0,000	4,103	-259,375	828,900	-0,041	0,011	998,040	1484,866	
30/07/2019 05:45:08	0,218	80,071	0,012	20,828	0,000	0,000	4,097	-259,375	829,100	-0,041	0,011	998,039	1484,885	
30/07/2019 05:45:08	0,221	80,075	-0,022	20,831	0,000	0,000	4,093	-259,375	829,100	-0,041	0,011	998,038	1484,893	
30/07/2019 05:45:09	0,223	80,078	0,016	20,829	0,000	0,000	4,086	-259,375	829,233	-0,041	0,011	998,039	1484,888	
30/07/2019 05:45:09	0,214	80,086	-0,016	20,825	0,000	0,000	4,082	-259,375	829,467	-0,041	0,011	998,040	1484,875	
30/07/2019 05:45:09	0,207	80,089	0,011	20,824	0,000	0,000	4,078	-258,594	829,567	-0,041	0,011	998,040	1484,873	
30/07/2019 05:45:10	0,218	80,089	-0,010	20,823	0,000	0,000	4,076	-258,594	829,767	-0,041	0,011	998,040	1484,869	
30/07/2019 05:45:10	0,224	80,086	0,003	20,821	0,000	0,000	4,075	-258,594	829,967	-0,041	0,011	998,041	1484,864	
30/07/2019 05:45:10	0,225	80,086	-0,002	20,826	0,000	0,000	4,069	-259,375	830,033	-0,041	0,011	998,039	1484,878	
30/07/2019 05:45:11	0,230	80,078	0,002	20,823	0,000	0,000	4,061	-259,375	829,967	-0,041	0,011	998,040	1484,870	
30/07/2019 05:45:12	0,224	80,071	-0,011	20,822	0,000	0,000	4,049	-259,375	829,833	-0,041	0,011	998,040	1484,866	
30/07/2019 05:45:12	0,210	80,068	0,004	20,825	0,000	0,000	4,040	-259,375	829,733	-0,041	0,011	998,040	1484,876	
30/07/2019 05:45:13	0,218	80,064	-0,028	20,830	0,000	0,000	4,040	-259,375	829,300	-0,041	0,011	998,038	1484,890	
30/07/2019 05:45:13	0,224	80,064	0,002	20,827	0,000	0,000	4,040	-258,594	829,200	-0,041	0,011	998,039	1484,882	
30/07/2019 05:45:13	0,220	80,064	-0,007	20,832	0,000	0,000	4,042	-259,375	829,100	-0,041	0,011	998,038	1484,896	
30/07/2019 05:45:14	0,218	80,061	0,003	20,825	0,000	0,000	4,042	-259,375	829,333	-0,041	0,011	998,040	1484,876	
30/07/2019 05:45:14	0,219	80,057	-0,012	20,825	0,000	0,000	4,043	-259,375	829,667	-0,041	0,011	998,040	1484,875	
30/07/2019 05:45:15	0,215	80,061	0,011	20,818	0,000	0,000	4,061	-259,375	830,300	-0,041	0,011	998,041	1484,855	
30/07/2019 05:45:16	0,218	80,064	-0,011	20,816	0,000	-0,002	4,059	-259,375	830,400	-0,041	0,011	998,042	1484,848	
30/07/2019 05:45:16	0,228	80,064	0,002	20,816	0,000	-0,002	4,057	-258,594	830,500	-0,041	0,011	998,042	1484,848	
30/07/2019 05:45:16	0,223	80,061	-0,009	20,813	0,000	-0,004	4,055	-258,594	830,267	-0,041	0,011	998,042	1484,839	
30/07/2019 05:45:17	0,223	80,061	0,005	20,814	0,000	0,000	4,052	-259,375	830,533	-0,041	0,011	998,042	1484,843	
30/07/2019 05:45:17	0,222	80,061	-0,024	20,816	0,000	-0,002	4,045	-259,375	830,567	-0,041	0,011	998,041	1484,848	
30/07/2019 05:45:18	0,226	80,061	0,008	20,818	0,000	-0,002	4,042	-259,375	830,500	-0,041	0,011	998,041	1484,855	
30/07/2019 05:45:18	0,219	80,064	-0,016	20,818	0,000	-0,002	4,042	-259,375	830,367	-0,041	0,011	998,041	1484,854	
30/07/2019 05:45:18	0,216	80,064	0,006	20,826	0,000	0,000	4,043	-258,594	830,267	-0,041	0,011	998,039	1484,879	
30/07/2019 05:45:19	0,219	80,068	-0,032	20,827	0,000	0,000	4,042	-259,375	830,167	-0,041	0,011	998,039	1484,881	
30/07/2019 05:45:19	0,214	80,075	0,017	20,828	0,000	-0,002	4,048	-259,375	830,100	-0,041	0,011	998,039	1484,885	
30/07/2019 05:45:20	0,204	80,071	-0,009	20,830	0,000	0,000	4,049	-258,594	830,033	-0,041	0,011	998,039	1484,890	
30/07/2019 05:45:20	0,213	80,075	0,003	20,832	0,000	-0,002	4,044	-259,375	830,167	-0,041	0,011	998,038	1484,897	
30/07/2019 05:45:22	0,211	80,071	-0,023	20,829	0,000	-0,002	4,051	-259,375	830,167	-0,041	0,011	998,039	1484,887	
30/07/2019 05:45:22	0,211	80,068	0,013	20,837	0,000	0,000	4,046	-259,375	830,667	-0,041	0,011	998,037	1484,912	
30/07/2019 05:45:22	0,208	80,068	-0,013	20,838	0,000	0,000	4,042	-259,375	831,267	-0,041	0,011	998,037	1484,914	
30/07/2019 05:45:23	0,209	80,064	0,004	20,839	0,000	-0,002	4,038	-259,375	832,067	-0,041	0,011	998,037	1484,918	
30/07/2019 05:45:23	0,208	80,064	-0,011	20,839	0,000	0,002	4,038	-259,375	832,233	-0,041	0,010	998,036	1484,917	
30/07/2019 05:45:24	0,204	80,061	0,005	20,839	0,000	-0,002	4,038	-258,594	832,300	-0,041	0,011	998,037	1484,918	
30/07/2019 05:45:24	0,204	80,057	-0,006	20,834	0,000	0,000	4,036	-258,594	832,467	-0,041	0,011	998,038	1484,902	
30/07/2019 05:45:25	0,229	80,047	0,014	20,829	0,000	-0,002	4,043	-259,375	831,867	-0,041	0,011	998,039	1484,888	
30/07/2019 05:45:26	0,222	80,047	-0,007	20,832	0,000	0,000	4,046	-259,375	831,733	-0,041	0,011	998,038	1484,896	
